"2019-06-06 06:52:52","34.1","svmem(total=17138647040, available=9927852032, percent=42.1, used=7210795008, free=9927852032)","3 Synjas"
"2019-06-06 06:53:08","23.6","svmem(total=17138647040, available=10161790976, percent=40.7, used=6976856064, free=10161790976)","2 Synjas"
"2019-06-06 06:53:24","11.2","svmem(total=17138647040, available=10160754688, percent=40.7, used=6977892352, free=10160754688)","2 Synjas"
"2019-06-06 06:53:40","10.4","svmem(total=17138647040, available=10156359680, percent=40.7, used=6982287360, free=10156359680)","2 Synjas"
"2019-06-06 06:53:59","32.2","svmem(total=17138647040, available=10100142080, percent=41.1, used=7038504960, free=10100142080)","1 Synjas"
"2019-06-06 06:54:15","10.6","svmem(total=17138647040, available=10151854080, percent=40.8, used=6986792960, free=10151854080)","2 Synjas"
"2019-06-06 06:54:30","8.5","svmem(total=17138647040, available=10148462592, percent=40.8, used=6990184448, free=10148462592)","2 Synjas"
"2019-06-06 06:54:46","7.8","svmem(total=17138647040, available=10149089280, percent=40.8, used=6989557760, free=10149089280)","2 Synjas"
"2019-06-06 06:55:02","7.2","svmem(total=17138647040, available=10140184576, percent=40.8, used=6998462464, free=10140184576)","2 Synjas"
"2019-06-06 06:55:18","7.9","svmem(total=17138647040, available=10134532096, percent=40.9, used=7004114944, free=10134532096)","2 Synjas"
"2019-06-06 06:55:34","5.9","svmem(total=17138647040, available=10137292800, percent=40.9, used=7001354240, free=10137292800)","2 Synjas"
"2019-06-06 06:55:49","4.9","svmem(total=17138647040, available=10137391104, percent=40.9, used=7001255936, free=10137391104)","2 Synjas"
"2019-06-06 06:56:30","35.8","svmem(total=17138647040, available=10075230208, percent=41.2, used=7063416832, free=10075230208)","1 Synjas"
"2019-06-06 06:56:46","11.8","svmem(total=17138647040, available=10059198464, percent=41.3, used=7079448576, free=10059198464)","2 Synjas"
"2019-06-06 06:57:01","8.1","svmem(total=17138647040, available=10058338304, percent=41.3, used=7080308736, free=10058338304)","2 Synjas"
"2019-06-06 06:57:17","8.0","svmem(total=17138647040, available=10059907072, percent=41.3, used=7078739968, free=10059907072)","2 Synjas"
"2019-06-06 06:57:33","12.0","svmem(total=17138647040, available=9977958400, percent=41.8, used=7160688640, free=9977958400)","2 Synjas"
"2019-06-06 06:57:49","13.6","svmem(total=17138647040, available=9965047808, percent=41.9, used=7173599232, free=9965047808)","2 Synjas"
"2019-06-06 06:58:04","50.6","svmem(total=17138647040, available=10077941760, percent=41.2, used=7060705280, free=10077941760)","2 Synjas"
"2019-06-06 06:58:21","34.1","svmem(total=17138647040, available=10052775936, percent=41.3, used=7085871104, free=10052775936)","2 Synjas"
"2019-06-06 06:58:36","31.4","svmem(total=17138647040, available=10065002496, percent=41.3, used=7073644544, free=10065002496)","2 Synjas"
"2019-06-06 06:58:52","9.7","svmem(total=17138647040, available=10064228352, percent=41.3, used=7074418688, free=10064228352)","2 Synjas"
"2019-06-06 06:59:08","15.5","svmem(total=17138647040, available=10007191552, percent=41.6, used=7131455488, free=10007191552)","2 Synjas"
"2019-06-06 06:59:23","9.6","svmem(total=17138647040, available=10018463744, percent=41.5, used=7120183296, free=10018463744)","2 Synjas"
"2019-06-06 06:59:39","10.0","svmem(total=17138647040, available=10025684992, percent=41.5, used=7112962048, free=10025684992)","2 Synjas"
"2019-06-06 06:59:55","10.2","svmem(total=17138647040, available=10012721152, percent=41.6, used=7125925888, free=10012721152)","2 Synjas"
"2019-06-06 07:00:13","30.9","svmem(total=17138647040, available=9957769216, percent=41.9, used=7180877824, free=9957769216)","1 Synjas"
"2019-06-06 07:00:28","12.6","svmem(total=17138647040, available=9897828352, percent=42.2, used=7240818688, free=9897828352)","2 Synjas"
"2019-06-06 07:03:21","32.3","svmem(total=17138647040, available=9731182592, percent=43.2, used=7407464448, free=9731182592)","1 Synjas"
"2019-06-06 07:03:37","17.2","svmem(total=17138647040, available=9721212928, percent=43.3, used=7417434112, free=9721212928)","4 Synjas"
"2019-06-06 07:03:53","12.3","svmem(total=17138647040, available=9922600960, percent=42.1, used=7216046080, free=9922600960)","3 Synjas"
"2019-06-06 07:04:09","13.5","svmem(total=17138647040, available=9745268736, percent=43.1, used=7393378304, free=9745268736)","3 Synjas"
"2019-06-06 07:04:25","14.9","svmem(total=17138647040, available=9896828928, percent=42.3, used=7241818112, free=9896828928)","3 Synjas"
"2019-06-06 07:04:41","11.7","svmem(total=17138647040, available=9900576768, percent=42.2, used=7238070272, free=9900576768)","3 Synjas"
"2019-06-06 07:04:57","10.9","svmem(total=17138647040, available=9917714432, percent=42.1, used=7220932608, free=9917714432)","3 Synjas"
"2019-06-06 07:05:13","9.8","svmem(total=17138647040, available=9964929024, percent=41.9, used=7173718016, free=9964929024)","2 Synjas"
"2019-06-06 07:05:29","7.4","svmem(total=17138647040, available=9963876352, percent=41.9, used=7174770688, free=9963876352)","2 Synjas"
"2019-06-06 12:13:32","33.6","svmem(total=2107465728, available=1088225280, percent=48.4, used=824332288, free=382119936, active=1353875456, inactive=245813248, buffers=141774848, cached=759238656, shared=42254336, slab=91144192)","1 Synjas"
"2019-06-06 12:13:42","0.7","svmem(total=2107465728, available=1087348736, percent=48.4, used=825212928, free=381247488, active=1354534912, inactive=245768192, buffers=141774848, cached=759230464, shared=42254336, slab=91095040)","1 Synjas"
"2019-06-06 12:13:53","0.7","svmem(total=2107465728, available=1086799872, percent=48.4, used=825753600, free=380690432, active=1355145216, inactive=245768192, buffers=141774848, cached=759246848, shared=42254336, slab=91189248)","1 Synjas"
"2019-06-06 12:14:03","0.7","svmem(total=2107465728, available=1090076672, percent=48.3, used=822484992, free=383954944, active=1351729152, inactive=245764096, buffers=141778944, cached=759246848, shared=42250240, slab=91189248)","1 Synjas"
"2019-06-06 12:14:14","0.7","svmem(total=2107465728, available=1090203648, percent=48.3, used=822394880, free=384098304, active=1351553024, inactive=245755904, buffers=141778944, cached=759193600, shared=42225664, slab=91070464)","1 Synjas"
"2019-06-06 12:14:24","0.7","svmem(total=2107465728, available=1090105344, percent=48.3, used=822501376, free=384000000, active=1352249344, inactive=245755904, buffers=141783040, cached=759181312, shared=42225664, slab=91021312)","1 Synjas"
"2019-06-06 12:14:34","0.7","svmem(total=2107465728, available=1090871296, percent=48.2, used=821731328, free=384761856, active=1351569408, inactive=245751808, buffers=141791232, cached=759181312, shared=42225664, slab=90996736)","1 Synjas"
"2019-06-06 12:14:45","0.7","svmem(total=2107465728, available=1090744320, percent=48.2, used=821858304, free=384634880, active=1351573504, inactive=245747712, buffers=141791232, cached=759181312, shared=42225664, slab=90972160)","1 Synjas"
"2019-06-06 12:14:55","0.7","svmem(total=2107465728, available=1090588672, percent=48.3, used=822013952, free=384466944, active=1351577600, inactive=245747712, buffers=141791232, cached=759193600, shared=42225664, slab=91017216)","1 Synjas"
"2019-06-06 12:15:05","0.7","svmem(total=2107465728, available=1089527808, percent=48.3, used=823074816, free=383401984, active=1352904704, inactive=245747712, buffers=141803520, cached=759185408, shared=42225664, slab=91025408)","1 Synjas"
"2019-06-06 12:15:16","0.8","svmem(total=2107465728, available=1090539520, percent=48.3, used=822067200, free=384409600, active=1351589888, inactive=245747712, buffers=141803520, cached=759185408, shared=42225664, slab=91013120)","1 Synjas"
"2019-06-06 12:15:26","0.8","svmem(total=2107465728, available=1090502656, percent=48.3, used=822104064, free=384376832, active=1351786496, inactive=245747712, buffers=141803520, cached=759181312, shared=42225664, slab=91033600)","1 Synjas"
"2019-06-06 12:15:36","0.8","svmem(total=2107465728, available=1089146880, percent=48.3, used=823459840, free=383012864, active=1353240576, inactive=245747712, buffers=141807616, cached=759185408, shared=42225664, slab=91054080)","1 Synjas"
"2019-06-06 12:15:47","0.7","svmem(total=2107465728, available=1090469888, percent=48.3, used=822136832, free=384331776, active=1351868416, inactive=245747712, buffers=141811712, cached=759185408, shared=42225664, slab=91017216)","1 Synjas"
"2019-06-06 12:15:57","0.8","svmem(total=2107465728, available=1090072576, percent=48.3, used=822530048, free=383926272, active=1352011776, inactive=245747712, buffers=141815808, cached=759193600, shared=42225664, slab=91033600)","1 Synjas"
"2019-06-06 12:16:07","0.7","svmem(total=2107465728, available=1090236416, percent=48.3, used=822370304, free=384086016, active=1351880704, inactive=245747712, buffers=141815808, cached=759193600, shared=42225664, slab=90963968)","1 Synjas"
"2019-06-06 12:16:18","0.8","svmem(total=2107465728, available=1089925120, percent=48.3, used=822673408, free=383774720, active=1353060352, inactive=245743616, buffers=141815808, cached=759201792, shared=42225664, slab=91004928)","1 Synjas"
"2019-06-06 12:16:29","2.7","svmem(total=2107465728, available=1089982464, percent=48.3, used=822620160, free=383836160, active=1352409088, inactive=245690368, buffers=141815808, cached=759193600, shared=42225664, slab=91058176)","4 Synjas"
"2019-06-06 12:16:41","4.5","svmem(total=2107465728, available=1088319488, percent=48.4, used=824279040, free=382160896, active=1353625600, inactive=245694464, buffers=141815808, cached=759209984, shared=42225664, slab=91185152)","15 Synjas"
"2019-06-06 12:16:55","6.2","svmem(total=2107465728, available=1086222336, percent=48.5, used=826363904, free=380055552, active=1355239424, inactive=245657600, buffers=141819904, cached=759226368, shared=42225664, slab=91217920)","21 Synjas"
"2019-06-06 12:17:09","10.4","svmem(total=2107465728, available=1083641856, percent=48.6, used=828940288, free=377466880, active=1356988416, inactive=245575680, buffers=141832192, cached=759226368, shared=42225664, slab=91254784)","21 Synjas"
"2019-06-06 12:17:22","6.6","svmem(total=2107465728, available=1083240448, percent=48.6, used=829349888, free=377049088, active=1357799424, inactive=245506048, buffers=141832192, cached=759234560, shared=42225664, slab=91267072)","21 Synjas"
"2019-06-06 12:17:36","6.3","svmem(total=2107465728, available=1083084800, percent=48.6, used=829501440, free=376893440, active=1357799424, inactive=245506048, buffers=141832192, cached=759238656, shared=42225664, slab=91267072)","21 Synjas"
"2019-06-06 12:17:49","6.3","svmem(total=2107465728, available=1082359808, percent=48.6, used=830226432, free=376152064, active=1357930496, inactive=245387264, buffers=141836288, cached=759250944, shared=42225664, slab=91328512)","21 Synjas"
"2019-06-06 12:18:00","2.3","svmem(total=2107465728, available=1081970688, percent=48.7, used=830627840, free=375750656, active=1358176256, inactive=245366784, buffers=141844480, cached=759242752, shared=42225664, slab=91250688)","1 Synjas"
"2019-06-06 12:18:11","0.7","svmem(total=2107465728, available=1083449344, percent=48.6, used=829140992, free=377221120, active=1356865536, inactive=245362688, buffers=141844480, cached=759259136, shared=42225664, slab=91193344)","1 Synjas"
"2019-06-06 12:18:21","0.7","svmem(total=2107465728, available=1083101184, percent=48.6, used=829497344, free=376877056, active=1357602816, inactive=245362688, buffers=141844480, cached=759246848, shared=42225664, slab=91197440)","1 Synjas"
"2019-06-06 12:18:31","0.8","svmem(total=2107465728, available=1082122240, percent=48.7, used=830472192, free=375898112, active=1358852096, inactive=245362688, buffers=141844480, cached=759250944, shared=42225664, slab=91238400)","1 Synjas"
"2019-06-06 12:18:42","0.7","svmem(total=2107465728, available=1082925056, percent=48.6, used=829669376, free=376700928, active=1357684736, inactive=245362688, buffers=141852672, cached=759242752, shared=42225664, slab=91238400)","1 Synjas"
"2019-06-06 12:18:52","2.1","svmem(total=2107465728, available=1083863040, percent=48.6, used=828731392, free=377638912, active=1356996608, inactive=245362688, buffers=141856768, cached=759238656, shared=42225664, slab=91123712)","1 Synjas"
"2019-06-06 12:19:02","0.7","svmem(total=2107465728, available=1084043264, percent=48.6, used=828555264, free=377806848, active=1357307904, inactive=245362688, buffers=141856768, cached=759246848, shared=42225664, slab=91164672)","1 Synjas"
"2019-06-06 12:19:13","0.8","svmem(total=2107465728, available=1085366272, percent=48.5, used=827232256, free=379117568, active=1356120064, inactive=245362688, buffers=141864960, cached=759250944, shared=42225664, slab=91115520)","1 Synjas"
"2019-06-06 12:19:23","0.7","svmem(total=2107465728, available=1085095936, percent=48.5, used=827498496, free=378847232, active=1356226560, inactive=245362688, buffers=141869056, cached=759250944, shared=42225664, slab=91090944)","1 Synjas"
"2019-06-06 12:19:34","0.7","svmem(total=2107465728, available=1085325312, percent=48.5, used=827273216, free=379072512, active=1356124160, inactive=245362688, buffers=141869056, cached=759250944, shared=42225664, slab=91082752)","1 Synjas"
"2019-06-06 12:19:44","0.7","svmem(total=2107465728, available=1085796352, percent=48.5, used=826802176, free=379539456, active=1355472896, inactive=245362688, buffers=141869056, cached=759255040, shared=42225664, slab=91103232)","1 Synjas"
"2019-06-06 12:19:54","0.6","svmem(total=2107465728, available=1085857792, percent=48.5, used=826740736, free=379604992, active=1355423744, inactive=245362688, buffers=141873152, cached=759246848, shared=42225664, slab=91049984)","1 Synjas"
"2019-06-06 12:20:05","0.7","svmem(total=2107465728, available=1085751296, percent=48.5, used=826851328, free=379494400, active=1356480512, inactive=245362688, buffers=141877248, cached=759242752, shared=42225664, slab=91070464)","1 Synjas"
"2019-06-06 12:20:15","0.7","svmem(total=2107465728, available=1085870080, percent=48.5, used=826736640, free=379613184, active=1356226560, inactive=245358592, buffers=141877248, cached=759238656, shared=42225664, slab=91049984)","1 Synjas"
"2019-06-06 12:20:25","0.9","svmem(total=2107465728, available=1085947904, percent=48.5, used=826654720, free=379691008, active=1356251136, inactive=245358592, buffers=141877248, cached=759242752, shared=42225664, slab=91029504)","1 Synjas"
"2019-06-06 12:20:36","1.3","svmem(total=2107465728, available=1084977152, percent=48.5, used=827629568, free=378720256, active=1356836864, inactive=245358592, buffers=141877248, cached=759238656, shared=42225664, slab=91037696)","1 Synjas"
"2019-06-06 12:20:47","1.0","svmem(total=2107465728, available=1083518976, percent=48.6, used=829087744, free=377249792, active=1357631488, inactive=245366784, buffers=141881344, cached=759246848, shared=42225664, slab=91054080)","1 Synjas"
"2019-06-06 12:20:57","0.8","svmem(total=2107465728, available=1083899904, percent=48.6, used=828706816, free=377626624, active=1356963840, inactive=245358592, buffers=141881344, cached=759250944, shared=42225664, slab=91078656)","1 Synjas"
"2019-06-06 12:21:07","0.9","svmem(total=2107465728, available=1083871232, percent=48.6, used=828739584, free=377602048, active=1356963840, inactive=245358592, buffers=141881344, cached=759242752, shared=42225664, slab=91004928)","1 Synjas"
"2019-06-06 12:21:18","0.8","svmem(total=2107465728, available=1083002880, percent=48.6, used=829599744, free=376725504, active=1357656064, inactive=245358592, buffers=141881344, cached=759259136, shared=42225664, slab=91095040)","1 Synjas"
"2019-06-06 12:21:28","0.7","svmem(total=2107465728, available=1083113472, percent=48.6, used=829493248, free=376840192, active=1357656064, inactive=245358592, buffers=141881344, cached=759250944, shared=42225664, slab=91045888)","1 Synjas"
"2019-06-06 12:21:38","0.7","svmem(total=2107465728, available=1083150336, percent=48.6, used=829456384, free=376881152, active=1357656064, inactive=245358592, buffers=141881344, cached=759246848, shared=42225664, slab=90996736)","1 Synjas"
"2019-06-06 12:21:49","0.7","svmem(total=2107465728, available=1082454016, percent=48.6, used=830148608, free=376180736, active=1358352384, inactive=245358592, buffers=141885440, cached=759250944, shared=42225664, slab=91029504)","1 Synjas"
"2019-06-06 12:21:59","1.0","svmem(total=2107465728, available=1082523648, percent=48.6, used=830078976, free=376254464, active=1358352384, inactive=245358592, buffers=141885440, cached=759246848, shared=42225664, slab=91025408)","1 Synjas"
"2019-06-06 12:22:10","0.7","svmem(total=2107465728, available=1082150912, percent=48.7, used=830455808, free=375873536, active=1358368768, inactive=245354496, buffers=141885440, cached=759250944, shared=42225664, slab=91009024)","1 Synjas"
"2019-06-06 12:22:20","0.7","svmem(total=2107465728, available=1082384384, percent=48.6, used=830222336, free=376111104, active=1358237696, inactive=245354496, buffers=141885440, cached=759246848, shared=42225664, slab=91045888)","1 Synjas"
"2019-06-06 12:22:30","0.7","svmem(total=2107465728, available=1082425344, percent=48.6, used=830177280, free=376152064, active=1358237696, inactive=245354496, buffers=141889536, cached=759246848, shared=42225664, slab=90996736)","1 Synjas"
"2019-06-06 12:22:41","0.7","svmem(total=2107465728, available=1083338752, percent=48.6, used=829263872, free=377065472, active=1357541376, inactive=245354496, buffers=141889536, cached=759246848, shared=42225664, slab=90988544)","1 Synjas"
"2019-06-06 12:22:51","0.9","svmem(total=2107465728, available=1082400768, percent=48.6, used=830205952, free=376119296, active=1358241792, inactive=245354496, buffers=141889536, cached=759250944, shared=42225664, slab=91004928)","1 Synjas"
"2019-06-06 12:23:01","0.6","svmem(total=2107465728, available=1082134528, percent=48.7, used=830472192, free=375857152, active=1358241792, inactive=245354496, buffers=141889536, cached=759246848, shared=42225664, slab=91033600)","1 Synjas"
"2019-06-06 12:23:12","0.7","svmem(total=2107465728, available=1083056128, percent=48.6, used=829550592, free=376778752, active=1357549568, inactive=245354496, buffers=141889536, cached=759246848, shared=42225664, slab=90972160)","1 Synjas"
"2019-06-06 12:23:22","0.7","svmem(total=2107465728, available=1082056704, percent=48.7, used=830550016, free=375775232, active=1358729216, inactive=245354496, buffers=141893632, cached=759246848, shared=42225664, slab=91025408)","1 Synjas"
"2019-06-06 12:23:32","0.7","svmem(total=2107465728, available=1082601472, percent=48.6, used=830001152, free=376307712, active=1358274560, inactive=245350400, buffers=141901824, cached=759255040, shared=42225664, slab=91058176)","1 Synjas"
"2019-06-06 12:23:43","0.7","svmem(total=2107465728, available=1084645376, percent=48.5, used=827957248, free=378339328, active=1356877824, inactive=245354496, buffers=141901824, cached=759267328, shared=42225664, slab=91078656)","1 Synjas"
"2019-06-06 12:23:53","0.7","svmem(total=2107465728, available=1084088320, percent=48.6, used=828514304, free=377774080, active=1357529088, inactive=245350400, buffers=141905920, cached=759271424, shared=42225664, slab=91074560)","1 Synjas"
"2019-06-06 12:24:03","0.7","svmem(total=2107465728, available=1083887616, percent=48.6, used=828710912, free=377569280, active=1357586432, inactive=245350400, buffers=141914112, cached=759271424, shared=42225664, slab=91058176)","1 Synjas"
"2019-06-06 12:24:14","0.6","svmem(total=2107465728, available=1084796928, percent=48.5, used=827805696, free=378482688, active=1356894208, inactive=245350400, buffers=141914112, cached=759263232, shared=42225664, slab=91000832)","1 Synjas"
"2019-06-06 12:24:24","0.7","svmem(total=2107465728, available=1084039168, percent=48.6, used=828567552, free=377720832, active=1357594624, inactive=245350400, buffers=141914112, cached=759263232, shared=42225664, slab=91017216)","1 Synjas"
"2019-06-06 12:24:35","0.7","svmem(total=2107465728, available=1084174336, percent=48.6, used=828432384, free=377860096, active=1357594624, inactive=245350400, buffers=141914112, cached=759259136, shared=42225664, slab=91017216)","1 Synjas"
"2019-06-06 12:24:45","0.5","svmem(total=2107465728, available=1084829696, percent=48.5, used=827768832, free=378511360, active=1356898304, inactive=245350400, buffers=141918208, cached=759267328, shared=42225664, slab=91021312)","1 Synjas"
"2019-06-06 12:24:55","0.7","svmem(total=2107465728, available=1084375040, percent=48.5, used=828231680, free=378048512, active=1357574144, inactive=245350400, buffers=141922304, cached=759263232, shared=42225664, slab=91009024)","1 Synjas"
"2019-06-06 12:25:06","0.6","svmem(total=2107465728, available=1084350464, percent=48.5, used=828256256, free=378023936, active=1357602816, inactive=245350400, buffers=141922304, cached=759263232, shared=42225664, slab=91000832)","1 Synjas"
"2019-06-06 12:25:16","1.0","svmem(total=2107465728, available=1084219392, percent=48.6, used=828387328, free=377896960, active=1357602816, inactive=245350400, buffers=141922304, cached=759259136, shared=42225664, slab=90976256)","1 Synjas"
"2019-06-06 12:25:26","0.6","svmem(total=2107465728, available=1084448768, percent=48.5, used=828157952, free=378122240, active=1357602816, inactive=245350400, buffers=141922304, cached=759263232, shared=42225664, slab=90976256)","1 Synjas"
"2019-06-06 12:25:37","0.8","svmem(total=2107465728, available=1083338752, percent=48.6, used=829267968, free=377016320, active=1358299136, inactive=245350400, buffers=141922304, cached=759259136, shared=42225664, slab=90988544)","1 Synjas"
"2019-06-06 12:25:47","0.7","svmem(total=2107465728, available=1083342848, percent=48.6, used=829263872, free=377016320, active=1358299136, inactive=245350400, buffers=141922304, cached=759263232, shared=42225664, slab=90980352)","1 Synjas"
"2019-06-06 12:25:57","0.7","svmem(total=2107465728, available=1082941440, percent=48.6, used=829661184, free=376610816, active=1358667776, inactive=245346304, buffers=141926400, cached=759267328, shared=42225664, slab=91033600)","1 Synjas"
"2019-06-06 12:26:08","0.7","svmem(total=2107465728, available=1082789888, percent=48.6, used=829812736, free=376459264, active=1358315520, inactive=245338112, buffers=141926400, cached=759267328, shared=42225664, slab=91054080)","1 Synjas"
"2019-06-06 12:26:18","0.6","svmem(total=2107465728, available=1082806272, percent=48.6, used=829800448, free=376475648, active=1358315520, inactive=245338112, buffers=141926400, cached=759263232, shared=42225664, slab=90984448)","1 Synjas"
"2019-06-06 12:26:29","0.7","svmem(total=2107465728, available=1083580416, percent=48.6, used=829018112, free=377241600, active=1357623296, inactive=245338112, buffers=141926400, cached=759279616, shared=42225664, slab=91107328)","1 Synjas"
"2019-06-06 12:26:39","0.7","svmem(total=2107465728, available=1082638336, percent=48.6, used=829964288, free=376287232, active=1358331904, inactive=245342208, buffers=141930496, cached=759283712, shared=42225664, slab=91111424)","1 Synjas"
"2019-06-06 12:26:49","0.7","svmem(total=2107465728, available=1082654720, percent=48.6, used=829947904, free=376311808, active=1358331904, inactive=245342208, buffers=141934592, cached=759271424, shared=42225664, slab=91009024)","1 Synjas"
"2019-06-06 12:27:00","0.7","svmem(total=2107465728, available=1083699200, percent=48.6, used=828903424, free=377356288, active=1357639680, inactive=245338112, buffers=141934592, cached=759271424, shared=42225664, slab=91009024)","1 Synjas"
"2019-06-06 12:27:10","0.6","svmem(total=2107465728, available=1083006976, percent=48.6, used=829599744, free=376664064, active=1358340096, inactive=245338112, buffers=141934592, cached=759267328, shared=42225664, slab=91000832)","1 Synjas"
"2019-06-06 12:27:20","0.7","svmem(total=2107465728, available=1083015168, percent=48.6, used=829587456, free=376664064, active=1358344192, inactive=245338112, buffers=141934592, cached=759279616, shared=42225664, slab=91004928)","1 Synjas"
"2019-06-06 12:27:31","0.7","svmem(total=2107465728, available=1083797504, percent=48.6, used=828805120, free=377450496, active=1357647872, inactive=245338112, buffers=141938688, cached=759271424, shared=42225664, slab=90984448)","1 Synjas"
"2019-06-06 12:27:41","0.9","svmem(total=2107465728, available=1081630720, percent=48.7, used=830943232, free=375296000, active=1359556608, inactive=245346304, buffers=141942784, cached=759283712, shared=42254336, slab=91078656)","1 Synjas"
"2019-06-06 12:27:51","0.8","svmem(total=2107465728, available=1081651200, percent=48.7, used=830918656, free=375287808, active=1359601664, inactive=245395456, buffers=141942784, cached=759316480, shared=42254336, slab=91009024)","1 Synjas"
"2019-06-06 12:28:02","0.6","svmem(total=2107465728, available=1081561088, percent=48.7, used=831012864, free=375201792, active=1359667200, inactive=245407744, buffers=141942784, cached=759308288, shared=42254336, slab=91033600)","1 Synjas"
"2019-06-06 12:28:12","0.7","svmem(total=2107465728, available=1080733696, percent=48.7, used=831840256, free=374374400, active=1360728064, inactive=245407744, buffers=141942784, cached=759308288, shared=42254336, slab=91037696)","1 Synjas"
"2019-06-06 12:28:22","0.7","svmem(total=2107465728, available=1081319424, percent=48.7, used=831242240, free=374951936, active=1360420864, inactive=245448704, buffers=141946880, cached=759324672, shared=42254336, slab=91095040)","1 Synjas"
"2019-06-06 12:28:54","35.3","svmem(total=2107465728, available=1082441728, percent=48.6, used=830042112, free=374779904, active=1360736256, inactive=244731904, buffers=141975552, cached=760668160, shared=42283008, slab=91197440)","1 Synjas"
"2019-06-06 12:29:05","0.7","svmem(total=2107465728, available=1083068416, percent=48.6, used=829394944, free=375386112, active=1359863808, inactive=244707328, buffers=141983744, cached=760700928, shared=42283008, slab=91303936)","1 Synjas"
"2019-06-06 12:29:15","0.7","svmem(total=2107465728, available=1086595072, percent=48.4, used=825921536, free=378920960, active=1356943360, inactive=244699136, buffers=141983744, cached=760639488, shared=42254336, slab=91226112)","1 Synjas"
"2019-06-06 12:29:25","0.7","svmem(total=2107465728, available=1085427712, percent=48.5, used=827088896, free=377757696, active=1358815232, inactive=244699136, buffers=141983744, cached=760635392, shared=42254336, slab=91246592)","1 Synjas"
"2019-06-06 12:29:36","0.9","svmem(total=2107465728, available=1085849600, percent=48.5, used=826667008, free=378179584, active=1357643776, inactive=244699136, buffers=141983744, cached=760635392, shared=42254336, slab=91168768)","1 Synjas"
"2019-06-06 12:29:46","0.7","svmem(total=2107465728, available=1086754816, percent=48.4, used=825769984, free=379092992, active=1356943360, inactive=244699136, buffers=141983744, cached=760619008, shared=42254336, slab=91123712)","1 Synjas"
"2019-06-06 12:29:57","0.6","svmem(total=2107465728, available=1086156800, percent=48.5, used=826368000, free=378490880, active=1357643776, inactive=244703232, buffers=141983744, cached=760623104, shared=42254336, slab=91131904)","1 Synjas"
"2019-06-06 12:30:07","0.7","svmem(total=2107465728, available=1085972480, percent=48.5, used=826544128, free=378306560, active=1357664256, inactive=244678656, buffers=141987840, cached=760627200, shared=42254336, slab=91144192)","1 Synjas"
"2019-06-06 12:30:17","0.7","svmem(total=2107465728, available=1086889984, percent=48.4, used=825630720, free=379219968, active=1356963840, inactive=244682752, buffers=141987840, cached=760627200, shared=42254336, slab=91136000)","1 Synjas"
"2019-06-06 12:30:28","0.7","svmem(total=2107465728, available=1086177280, percent=48.5, used=826343424, free=378503168, active=1357791232, inactive=244682752, buffers=141987840, cached=760631296, shared=42254336, slab=91156480)","1 Synjas"
"2019-06-06 12:30:38","0.7","svmem(total=2107465728, available=1086111744, percent=48.5, used=826413056, free=378433536, active=1357664256, inactive=244686848, buffers=141987840, cached=760631296, shared=42254336, slab=91127808)","1 Synjas"
"2019-06-06 12:30:48","0.6","svmem(total=2107465728, available=1086242816, percent=48.5, used=826281984, free=378560512, active=1357668352, inactive=244686848, buffers=141991936, cached=760631296, shared=42254336, slab=91111424)","1 Synjas"
"2019-06-06 12:30:59","0.7","svmem(total=2107465728, available=1085329408, percent=48.5, used=827191296, free=377643008, active=1358868480, inactive=244686848, buffers=141991936, cached=760639488, shared=42254336, slab=91189248)","1 Synjas"
"2019-06-06 12:31:09","0.7","svmem(total=2107465728, available=1086267392, percent=48.5, used=826253312, free=378580992, active=1357672448, inactive=244682752, buffers=141991936, cached=760639488, shared=42254336, slab=91181056)","1 Synjas"
"2019-06-06 12:31:19","0.7","svmem(total=2107465728, available=1087184896, percent=48.4, used=825335808, free=379502592, active=1356972032, inactive=244682752, buffers=141991936, cached=760635392, shared=42254336, slab=91156480)","1 Synjas"
"2019-06-06 12:31:29","0.2","svmem(total=2107465728, available=1085599744, percent=48.5, used=826920960, free=377917440, active=1358364672, inactive=244682752, buffers=141991936, cached=760635392, shared=42254336, slab=91160576)","0 Synjas"
"2019-06-06 12:31:40","0.2","svmem(total=2107465728, available=1087238144, percent=48.4, used=825278464, free=379547648, active=1356992512, inactive=244682752, buffers=141991936, cached=760647680, shared=42254336, slab=91160576)","0 Synjas"
"2019-06-06 12:31:50","0.2","svmem(total=2107465728, available=1088163840, percent=48.4, used=824352768, free=380477440, active=1356423168, inactive=244699136, buffers=141996032, cached=760639488, shared=42254336, slab=91095040)","0 Synjas"
"2019-06-06 12:32:00","0.1","svmem(total=2107465728, available=1088196608, percent=48.4, used=824320000, free=380510208, active=1357135872, inactive=244719616, buffers=141996032, cached=760639488, shared=42254336, slab=91054080)","0 Synjas"
"2019-06-06 12:34:31","4.2","svmem(total=2107465728, available=1085046784, percent=48.5, used=827490304, free=376086528, active=1360580608, inactive=244715520, buffers=142032896, cached=761856000, shared=42225664, slab=91033600)","1 Synjas"
"2019-06-06 12:34:42","0.5","svmem(total=2107465728, available=1085775872, percent=48.5, used=826765312, free=376815616, active=1359855616, inactive=244699136, buffers=142032896, cached=761851904, shared=42225664, slab=91099136)","0 Synjas"
"2019-06-06 12:34:52","0.3","svmem(total=2107465728, available=1085956096, percent=48.5, used=826576896, free=376999936, active=1359818752, inactive=244699136, buffers=142041088, cached=761847808, shared=42225664, slab=90984448)","0 Synjas"
